fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop,per_dem_2016,per_gop_2016
21083,KY,37317,144,5,46785,25.4,6.2,25.4,16.3,230.9,0.199493426607,0.76414184055
21085,KY,26321,57,4.9,40780,28.7,5.7,24.4,10.4,230.9,0.185441120788,0.778019689512
21087,KY,11049,-15,4.3,36782,26.1,6.6,24.4,12,230.9,0.156068279872,0.820108797599
21089,KY,35268,-223,6.6,49457,21.3,4.7,23.6,17.2,230.9,0.254903166308,0.709867814325
21091,KY,8758,-20,4.2,56769,16.3,4.3,23.6,11,230.9,0.289841565704,0.649580615098
21093,KY,110356,2130,4.1,52278,17.7,5.2,24.1,23,230.9,0.323429128105,0.625565374713
21095,KY,26409,-316,7.4,29521,43.6,5.4,21.7,10.8,230.9,0.127699180938,0.849683544304
21097,KY,18778,48,4.1,51709,21.7,4.6,23.8,14.8,230.9,0.261255466941,0.699125289426
21099,KY,18906,144,4,37038,28.5,6.1,24.6,11.8,230.9,0.238259192949,0.732681448836
21101,KY,45591,-398,3.8,51161,21.6,4.2,24.9,17.9,230.9,0.340595165549,0.617458866545
21103,KY,16106,112,3.9,53405,21.7,4.6,24.3,12.2,230.9,0.255950714086,0.692243069168
21105,KY,4421,-102,5.7,44290,27.8,6.2,25.3,17.6,230.9,0.20815948076,0.768196569309
21107,KY,45068,-301,4.4,45512,23.6,5.7,25.1,16,230.9,0.212054120541,0.751635916359
21109,KY,13442,22,7,35317,36.5,6,23.7,12.2,230.9,0.0876841913771,0.889394215026
21111,KY,770517,140,4.1,55860,22.4,4.8,24.8,32.7,230.9,0.540918084461,0.407502735431
21113,KY,53920,639,3.6,59443,17,5.4,24.3,29.5,230.9,0.263781555899,0.664348274086
21115,KY,22386,-185,6.9,39381,29,6.3,23.7,14.9,230.9,0.130753138075,0.841317991632
21117,KY,166051,641,3.4,64644,14.1,3.6,23.8,30.4,230.9,0.336735971073,0.597427160837
21119,KY,15126,-159,6.9,32228,41.4,6.4,23.4,12.9,230.9,0.216296038916,0.756949270327
21121,KY,31304,-180,6.2,30742,44.5,7,23.9,13.1,230.9,0.146737771852,0.823681359887
21123,KY,14307,96,4.4,45458,22.2,5.6,24.1,10.1,230.9,0.200974996069,0.754678408555
21125,KY,60669,370,5.1,41425,29.4,6.7,24,13.4,230.9,0.138648180243,0.829954455685
21127,KY,15571,-164,7.2,36667,31.1,5.9,23.7,10,230.9,0.173099221468,0.797747225443
21129,KY,7033,443,6.3,29124,43.7,6.2,24.1,10.3,230.9,0.166729252722,0.8077356365
21131,KY,10143,-166,7.1,31921,38.8,6.4,23.4,9.7,230.9,0.0891464229998,0.89480722086
21133,KY,21899,-429,6.5,32321,36,5.9,22.5,11.7,230.9,0.168875260103,0.798707699047
21135,KY,13257,-101,8.4,35751,33.1,4.2,22.8,11,230.9,0.148309087474,0.824296240317
21137,KY,24644,146,5,42190,28.7,5.7,23.7,11.1,230.9,0.195185766614,0.767974882261
21139,KY,9242,-22,6.8,48182,23.3,5.1,25.1,11.4,230.9,0.191081430418,0.769065058165
21141,KY,26989,-25,3.9,46742,26.5,7.1,25.2,15,230.9,0.252845080764,0.713839941263
21143,KY,8009,-104,5.1,48395,20.1,5.6,25.1,15.9,230.9,0.263955544329,0.704470825966
21145,KY,65346,-51,5.6,48950,21.7,5.8,25.7,24.6,230.9,0.291970336274,0.664045518476
21147,KY,17408,-15,6.3,30029,39.4,7.1,23.7,6.9,230.9,0.115038115038,0.86832986833
21149,KY,9252,33,4.9,48080,19,5.2,25,12,230.9,0.216429353779,0.740635268346
21151,KY,92368,1142,3.9,51897,17.6,5.7,24.1,30.5,230.9,0.316013719921,0.627873948229
21153,KY,12362,-177,13.2,30950,37.6,6.2,23.7,9.7,230.9,0.229219636221,0.747897516135
21155,KY,19404,88,3.8,45661,22.3,5.7,24,13.2,230.9,0.330414405525,0.63172175629
21157,KY,31191,-120,5.3,52388,17.6,5.9,25.5,18.8,230.9,0.220170284207,0.738817604029
21159,KY,11323,-172,6.5,28925,44.1,6.6,23.9,8.5,230.9,0.0918754745634,0.886610984561
21161,KY,17150,-75,5.5,41807,24.8,4,22.7,18.9,230.9,0.273155851359,0.685524126456
21163,KY,28715,621,4.6,57613,15.7,4.5,23.8,18.2,230.9,0.247566063978,0.708500368158
21165,KY,6451,-15,7.6,34002,39.2,5,23.1,11.3,230.9,0.251889168766,0.723281756027
21167,KY,21774,186,4.5,53921,20.8,5.3,24.1,17.5,230.9,0.226391908498,0.731638151054
21169,KY,10030,-49,4.1,35906,37,6.8,24,13.1,230.9,0.21143847487,0.756282495667
21171,KY,10718,107,4.1,35596,34.6,7.3,24.2,12.9,230.9,0.12041675015,0.857142857143
21173,KY,28203,247,6,46629,21.1,5.1,23.5,16.3,230.9,0.276121360497,0.686893416106
21175,KY,13345,134,6.3,35848,32.2,5.4,23.3,13.6,230.9,0.211078472514,0.761225346202
21177,KY,30774,-149,6.7,43722,22.7,6.4,25.3,11.1,230.9,0.250804844397,0.719990801778
21179,KY,45851,239,4.3,55602,16.4,5.3,24.3,17.2,230.9,0.309908000578,0.646885988151
21181,KY,7166,29,4.6,41428,28.2,4.5,23.3,10.2,230.9,0.277405710257,0.68981318294
21183,KY,24087,-49,5.7,44751,25,5.7,24.7,13.3,230.9,0.200038468936,0.76380073091
21185,KY,66470,-19,3.3,102136,5.1,4.1,24.2,42.2,230.9,0.312686521713,0.623332724283
21187,KY,10880,91,4.9,48998,21.9,4.7,24.3,9.9,230.9,0.21252751651,0.749449669802
21189,KY,4472,56,7.1,26278,47.8,6.5,24.2,16.2,230.9,0.145702902675,0.838929994308
21191,KY,14529,-29,4.1,54583,22.7,4.2,23.8,11.3,230.9,0.193806193806,0.766566766567
21193,KY,26092,-387,6.3,33108,37,6.4,23.6,12.3,230.9,0.20215786485,0.772099186069
21195,KY,58402,-460,5.9,37124,31.5,6.8,23.6,13,230.9,0.173600681901,0.801233916467
21197,KY,12442,121,6,37776,32.9,5.5,23.7,14.7,230.9,0.256865912763,0.709410339257
21199,KY,64623,266,5.1,41541,26.4,7.1,24.2,15.3,230.9,0.150205247189,0.817419239693
21201,KY,2135,3,4.9,45146,28.9,4.2,23.2,16,230.9,0.219151036525,0.749259624877
21203,KY,16750,-7,4.9,37732,30.2,6.1,23.8,10.6,230.9,0.136853125935,0.838917140293
21205,KY,24583,21,5.2,41196,23.9,4.3,22.6,26.6,230.9,0.373201948125,0.586023332201
21207,KY,17821,82,5.8,34648,30.5,7.6,24.2,12.9,230.9,0.133765756945,0.839921674214
21209,KY,56031,1241,3.3,73500,10.9,4.9,24.2,28.6,230.9,0.319259903142,0.623039033073
21211,KY,48518,1023,3.5,66056,13.6,4.7,24.2,24.2,230.9,0.305208383991,0.641735155376
21213,KY,18529,424,3.9,51769,21.5,7.4,25.2,14.2,230.9,0.284954811271,0.674774056353
21215,KY,18794,323,3.6,85899,9.7,5,24.3,20.2,230.9,0.202019139762,0.756756756757
21217,KY,25549,-13,4.3,45429,26.7,6.3,24.1,19.2,230.9,0.225909211574,0.736218033802
21219,KY,12311,111,4,51027,24.2,7.3,25.1,12.9,230.9,0.218402850555,0.757073988682
21221,KY,14643,219,4.7,49767,25,6.9,25.3,16.9,230.9,0.235459940653,0.73115727003
21223,KY,8515,-50,4.3,51674,20.6,4,24.2,12,230.9,0.232171156894,0.731907025885
21225,KY,14505,-135,5,47067,21.9,4.4,24.9,11,230.9,0.214366242551,0.75712675149
21227,KY,131264,2269,3.7,53478,19.6,7.1,25.2,30.6,230.9,0.350421348315,0.592221579643
21229,KY,12084,145,3.7,50246,20.9,5.3,24.1,17.7,230.9,0.252624088241,0.713929905711
21231,KY,20468,-153,7,33701,36,7.6,24.2,12.8,230.9,0.179143715573,0.797446169254
21233,KY,13111,40,4.2,47132,22,4.9,25,9.8,230.9,0.213645761544,0.757580978635
21235,KY,36242,113,5,36863,33.9,7,23.7,19.2,230.9,0.150163458046,0.821794406102
21237,KY,7177,-68,7.7,30144,43.6,5.7,23.6,7.6,230.9,0.285876993166,0.684889901291
21239,KY,26533,137,3.1,66164,13.2,5.4,24.5,32.9,230.9,0.36598508895,0.568170074555
22001,LA,62190,-324,5.4,40484,35.4,15.4,28.2,13.4,260.3,0.205871613233,0.77262104725
22003,LA,25605,-26,5.6,44395,22.7,14.6,28.6,12.7,260.3,0.227798810168,0.742779881017
22005,LA,124672,1644,4.1,77758,14.2,16.3,28.6,26.8,260.3,0.301318990908,0.66105043631
22007,LA,22300,-280,6.7,48120,28.7,16.9,28.7,10.2,260.3,0.360509904622,0.615737344094
22009,LA,40462,-409,5.7,37731,36.9,13.8,28.3,12.1,260.3,0.303479886617,0.673240455944
22011,LA,37253,406,5.3,57005,18.7,14,28.8,17.5,260.3,0.158708051466,0.811646106911
22013,LA,13308,-331,5.8,34047,36.3,11.2,29,12.4,260.3,0.446680942184,0.536188436831
22015,LA,127185,127,4.3,56754,20.2,11.2,29.7,25.6,260.3,0.253683407604,0.711610261351
22017,LA,242922,-3112,5.5,40467,35.6,11.3,29.7,23.5,260.3,0.505480579173,0.463196421309
22019,LA,203112,782,3.8,50531,21.1,14.6,28.6,21.9,260.3,0.313860074248,0.646771632865
22021,LA,9960,13,5.7,40842,30.1,11.9,28.3,14.2,260.3,0.167945439045,0.814578005115
22023,LA,6968,42,3.5,57299,19.6,14.9,28.6,11.6,260.3,0.0874864572048,0.881906825569
22025,LA,9608,-225,6.8,35812,37,12.8,28.2,11.7,260.3,0.272240527183,0.716433278418
22027,LA,15944,-58,5.2,33659,41.1,10.7,28.5,14.7,260.3,0.423142812646,0.558324248559
22029,LA,19572,-277,7,35840,38.7,13.3,28.1,12.8,260.3,0.368925470741,0.617205998421
22031,LA,27436,171,5.7,44457,24.5,11.6,29.2,14.2,260.3,0.382529450989,0.597688375194
22033,LA,440956,-2651,4.3,52945,23.8,15.9,28.5,34.7,260.3,0.523149562985,0.431004624819
22035,LA,7037,-96,10.3,27714,61.5,12.6,28.4,8.5,260.3,0.62538278326,0.360326641715
22037,LA,19305,-103,4.7,45174,24.1,15.6,28.2,12.6,260.3,0.421728739295,0.554570802629
22039,LA,33443,-182,5.8,34113,34.2,14.6,28.3,12.8,260.3,0.282814705289,0.696081725922
22041,LA,20156,-105,7.1,34446,41.7,12.4,28.4,11.9,260.3,0.27352106527,0.710980135342
22043,LA,22482,160,5.9,43502,24.4,12.8,28.3,8.4,260.3,0.13391540991,0.83977775258
22045,LA,70941,-1060,5.8,42909,39.3,16.4,28.3,12.7,260.3,0.329635792198,0.644080852899
22047,LA,32721,-199,6.2,47917,32.7,16.2,28.4,14.5,260.3,0.51885557564,0.456273764259
22049,LA,15902,9,4.6,40828,31.5,11.1,28.6,13.5,260.3,0.286575562701,0.692524115756
22051,LA,434051,-2245,4.4,50871,25.7,17.4,28.8,26.1,260.3,0.405429245595,0.552914194985
22053,LA,31582,91,4.7,44492,23.8,15,28.4,15.9,260.3,0.215731596274,0.754710373328
22055,LA,242782,1248,4.5,57821,20.4,15.9,28,32.1,260.3,0.309908237767,0.645754221157
22057,LA,98115,-87,4.7,52651,22.8,17.8,28.9,16.6,260.3,0.202262030545,0.767409470752
22059,LA,14917,-12,4.4,45742,24.2,12.8,28.2,12.2,260.3,0.0921132764921,0.888398294762
22061,LA,47196,-269,5.2,36525,29.9,10.8,28.6,36.5,260.3,0.380518645521,0.576564509216
22063,LA,139567,1529,4.1,63088,15,16.1,28.5,18.3,260.3,0.120450606586,0.845701906412
22065,LA,11161,-182,8.3,28452,56.3,13.2,28.5,12.6,260.3,0.579881656805,0.407227387997
22067,LA,25398,-289,8.2,34023,41.1,11.6,28.9,13,260.3,0.434947688154,0.548599392508
22069,LA,38659,-379,5.8,36298,33.4,12.4,29,17.8,260.3,0.429860985737,0.539507733044
22071,LA,391006,-532,5,38855,33.6,17.1,28.6,36.8,260.3,0.80807757564,0.146523043854
22073,LA,154475,-1282,5.2,44371,30.3,11.1,28.6,24.3,260.3,0.359186315031,0.613529057026
22075,LA,23410,43,4.6,58643,20.3,17.5,28.8,19.6,260.3,0.316590995081,0.652667423383
22077,LA,21940,-272,5.4,46603,27.7,15.3,28.3,15.2,260.3,0.405067596293,0.577246832752
22079,LA,130562,-720,5.3,48116,25.2,13.7,28.4,20.5,260.3,0.322284387206,0.647700482072
22081,LA,8477,-42,4.4,36865,33.3,11.7,29.3,13.9,260.3,0.438263229308,0.540705563094
22083,LA,20192,-223,6.2,35103,36.9,11.8,28.4,13.5,260.3,0.328991246353,0.655064610254
22085,LA,24032,23,5.2,36423,30.1,12.2,29,13.1,260.3,0.174041900869,0.805007664793
22087,LA,46721,613,5,43983,29.8,17,28.6,12.3,260.3,0.313595242614,0.647308154615
22089,LA,52879,206,4.4,67585,21.7,17.4,28.8,24.2,260.3,0.326765941199,0.634593356243
22091,LA,10262,-123,6.6,38699,35.3,15.7,28.1,13.9,260.3,0.56220657277,0.418678739101
22093,LA,21037,-287,6.2,53903,25,16.9,28.7,14.3,260.3,0.531071576334,0.451468762929
22095,LA,43184,-155,5.7,50830,28.9,16.9,28.8,16.3,260.3,0.610318225651,0.364946962392
22097,LA,82764,-683,6.2,36624,46.6,15.1,28.2,14.2,260.3,0.430522892169,0.549562171629
22099,LA,53621,-500,5.2,46229,27.5,16.3,28.3,14.4,260.3,0.321022175618,0.655248747524
22101,LA,49774,-898,6.6,39764,28.8,16.9,28.7,10.6,260.3,0.351974115692,0.627563289756
22103,LA,258111,2291,4.2,67054,17,16.6,28.3,33.5,260.3,0.222817130132,0.730884563748
22105,LA,133777,1455,5.5,47128,24.3,16.2,28.3,19.4,260.3,0.322044252687,0.647811229263
22107,LA,4462,-121,7.7,28962,47.7,13.4,28.4,10.5,260.3,0.522611089265,0.464018875344
22109,LA,111021,-670,5,51665,22.6,17.8,29.1,15.8,260.3,0.242954457431,0.726767366095
22111,LA,22330,-124,5.7,43584,29.5,10.9,28.8,14.6,260.3,0.247016706444,0.731778960896
22113,LA,59830,-107,5.3,48263,25.2,15.7,28.2,14.2,260.3,0.187898467509,0.784342454362
22115,LA,48860,-1659,6.6,47664,23.6,13.3,28.8,16.8,260.3,0.160223651777,0.8098959899
22117,LA,46582,-27,5.7,36850,36.7,15.8,27.9,11.7,260.3,0.305552572226,0.674041456342
22119,LA,38798,-476,6.1,35070,34.5,11.1,29.3,15.1,260.3,0.345038588754,0.63605292172
22121,LA,26427,220,4.4,58205,20,16,28.5,20.6,260.3,0.423446105429,0.544925255704
22123,LA,10982,7,9.2,39332,34,12.1,28.6,12.6,260.3,0.150241647405,0.834208867409
22125,LA,15460,83,4,60296,19.3,15.1,28.3,22.2,260.3,0.387547430148,0.584684373922
22127,LA,14134,-201,6.3,40133,28.7,12,28.5,14.4,260.3,0.25800879397,0.723146984925
23001,ME,107679,110,3.3,49935,17.3,-6.1,19.6,22.2,330.2,0.415160823997,0.509378388146
23003,ME,67111,-484,4.8,39450,19.1,-11.7,17.1,18.9,330.2,0.38260446758,0.555415725195
23005,ME,293557,1213,2.7,71586,8,-5.5,19.8,46.7,330.2,0.601083801949,0.33691875573
23007,ME,29897,45,4,49561,20.4,-9.3,17,25.4,330.2,0.427359296789,0.482236601148
23009,ME,54811,214,3.8,52148,15.9,-5.9,19.2,32.3,330.2,0.5036112935,0.427789763312
23011,ME,122083,154,3.2,52154,15,-6.1,19.6,27.1,330.2,0.443885513417,0.481113350202
23013,ME,39771,-98,3.2,56678,16.1,-5.4,19.1,31,330.2,0.540376178272,0.397376308588
23015,ME,34342,152,3.3,56211,16.8,-5.1,19.3,32.7,330.2,0.477836879433,0.453854050019
23017,ME,57618,188,4,44243,26.3,-7.9,18.1,19,330.2,0.39145815913,0.52145108381
23019,ME,151096,-94,3.8,47840,17.1,-8.2,18.7,27.1,330.2,0.409233684001,0.518534676173
23021,ME,16800,-1,4.2,40066,23.8,-10.2,17.4,18.3,330.2,0.338801399825,0.590879265092
23023,ME,35634,211,2.7,65969,13,-5.1,19.7,35.5,330.2,0.494489720319,0.430820522319
23025,ME,50592,171,4.8,43755,21.1,-9.8,17.3,16.5,330.2,0.350123228589,0.577556993222
23027,ME,39694,-106,3.5,49482,20.2,-6.3,19.2,29.6,330.2,0.461422889969,0.458594785683
23029,ME,31490,-50,4.9,39522,26.8,-6.1,18.7,20.8,330.2,0.383960384081,0.545745516034
23031,ME,206229,1716,3,65984,10.5,-4.8,19.9,31.4,330.2,0.489882592443,0.442147382461
24001,MD,70975,-411,5.5,43535,21.3,1.9,22.1,18.3,386,0.239713710258,0.720220112214
24003,MD,576031,4439,3.3,97051,9.6,3.7,25.6,40.9,386,0.477790721128,0.471348774795
24005,MD,828431,-172,4,75836,13,1.9,24.3,38.6,386,0.565454887364,0.391051797371
24009,MD,92003,638,3.5,106270,6.6,4,25.4,31.1,386,0.383680515594,0.568074577051
24011,MD,33304,196,3.8,56627,19.9,3.7,25,16.9,386,0.282111127842,0.67753350399
24013,MD,168429,809,3.2,95956,6.1,1.4,23.1,35.6,386,0.286454835707,0.654967659845
24015,MD,102826,253,4.4,72739,12.8,1.5,24.7,22.8,386,0.299014394101,0.651847124725
24017,MD,161503,2052,3.9,92616,9.3,4.6,25.6,28.9,386,0.635527041943,0.333374724062
24019,MD,31998,-147,5.2,48682,27,4.4,25.6,20.8,386,0.405800199515,0.565626336041
24021,MD,255648,4689,3.5,95196,7.4,1.8,23.2,40.6,386,0.451375237035,0.491223186792
24023,MD,29163,-98,4.8,49147,18.4,0.6,19.6,20.1,386,0.174506005424,0.789538938396
24025,MD,253956,2066,3.6,87959,9.7,1.1,24.6,35.8,386,0.352613021638,0.597799137043
24027,MD,323196,3822,3,116719,6.2,2.6,23.8,61.4,386,0.640760650542,0.305954194302
24029,MD,19383,-54,4.3,55514,19.2,2,25.3,34.2,386,0.455814968361,0.501636482653
24031,MD,1052567,4323,3.2,107758,8.4,2.9,23.9,59,386,0.7586602988,0.20324516287
24033,MD,909308,507,4.1,82445,12,3.8,25,32.7,386,0.893292622141,0.0834256645713
24035,MD,50251,584,3.3,93751,8.6,2.8,25.2,34.9,386,0.296999959404,0.658100921528
24037,MD,112664,251,3.8,89964,10.6,4.4,25.5,31.5,386,0.349487480352,0.595297659899
24039,MD,25675,-238,6.9,42098,31.4,5.5,25.8,15.7,386,0.397354014599,0.576642335766
24041,MD,36968,-52,3.7,64245,14.6,3.8,25.6,38.6,386,0.419892157386,0.539106294378
24043,MD,150926,638,4.3,62556,16.5,1.7,23.3,21.4,386,0.316032997975,0.639574517133
24045,MD,103195,832,5.2,54313,20.1,5.1,25.4,26.8,386,0.421646609163,0.537988740251
24047,MD,51823,246,8,59266,17.7,5.7,25.3,30.4,386,0.343475030308,0.622189198702
24510,MD,602495,-7346,5.7,50501,26.1,3.2,25.7,31.2,386,0.854445401474,0.108747248541
25001,MA,213413,-69,4.3,69001,9.9,0.4,21.8,42.8,449.5,0.539938341863,0.405843201399
25003,MA,126348,-137,4,58375,15.9,-4.1,19,33.4,449.5,0.674965507619,0.260421349621
25005,MA,564022,3451,4.3,66005,14.3,-0.2,22.2,28,449.5,0.51863306078,0.425796934181
25007,MA,17352,31,4.6,70224,11.7,0.6,22,44.2,449.5,0.729228616407,0.216372223194
25009,MA,790638,5478,3.4,76373,13.3,-1.6,21.2,39.4,449.5,0.58496038709,0.359985643643
25011,MA,70963,176,3,58992,14.5,-3.3,20.3,37.2,449.5,0.641508937268,0.271856161318
25013,MA,470406,2138,4.6,52682,25.8,-2.3,20.8,27.2,449.5,0.55095894516,0.39072020777100003
25015,MA,161355,117,3,74456,9.4,-3.1,20.5,46.5,449.5,0.662852700749,0.268301570528
25017,MA,1614714,9720,2.7,100374,8,-1.6,21.7,55.2,449.5,0.663227499782,0.2817054306
25019,MA,11327,57,4.4,97525,5.6,0.7,21.2,51.7,449.5,0.647095565272,0.295440349781
25021,MA,705388,4071,3,100184,5.9,-0.6,22.1,53,449.5,0.612466844243,0.333083646141
25023,MA,518132,3163,3.5,89678,7.3,-0.2,22.1,36.7,449.5,0.506601859423,0.434276672421
25025,MA,807252,5797,3,68743,24.1,-0.3,22.3,44.8,449.5,0.794723195076,0.164873796196
25027,MA,830839,4910,3.5,71767,10.8,-2.4,20.7,35.9,449.5,0.517429102401,0.412466008001
26001,MI,10362,39,6.6,39862,31.6,-7.1,18.5,15.7,287,0.280304256352,0.679883476291
26003,MI,9097,-40,7.8,47441,18.5,-9.8,17.3,17.4,287,0.368491025925,0.572789718591
26005,MI,117327,894,3.3,62247,13.6,-3.6,20.6,22.7,287,0.325131905789,0.613058219861
26007,MI,28360,-78,5.1,42792,22.6,-7.2,18.6,17.5,287,0.332039760349,0.61887254902
26009,MI,23365,96,5.6,56456,18.7,-6.9,18.3,28.2,287,0.327733569113,0.62400530504
26011,MI,15041,8,7.1,42540,24.1,-5.8,19.9,11.8,287,0.300120691967,0.630816682312
26013,MI,8320,-118,6.1,43435,21,-12.3,16.3,14.5,287,0.331612162937,0.619047619048
26015,MI,61157,528,3.4,64121,10.8,-4.1,20.4,20.1,287,0.300974723278,0.634297042789
26017,MI,103923,-266,4.8,50576,24.8,-4.8,20.6,18.9,287,0.408845310965,0.53515831633
26019,MI,17753,149,5.5,51905,15.7,-5.9,18.9,29.3,287,0.401917620585,0.541923490852
26021,MI,154141,-221,4.3,51509,21.1,-2.7,20.7,27.7,287,0.410339166968,0.537631117665
26023,MI,43622,199,3.7,50477,21.2,-3,20.9,14.2,287,0.287446937538,0.668587022438
26025,MI,134487,129,4.2,48413,27.6,-3.3,20.8,21.2,287,0.41088014153,0.535654747729
26027,MI,51653,200,4.1,55978,17.3,-3.1,20.5,19.1,287,0.312392574768,0.611937091784
26029,MI,26244,25,4.7,54491,16,-7.2,18.3,31,287,0.352646392531,0.595455481568
26031,MI,25413,15,9.2,48589,25.9,-8,17.9,20.5,287,0.315234117388,0.636037224298
26033,MI,37517,-197,6.6,47380,22.4,-9.8,17.5,21,287,0.348451470779,0.590903200726
26035,MI,30757,160,6.1,39394,32.4,-6.4,18.7,12.1,287,0.317519611505,0.635562196489
26037,MI,79332,783,3.2,70967,8.6,-4.3,20.9,31.4,287,0.406518094862,0.533354698748
26039,MI,13901,-16,6,46930,26.1,-7.3,17.8,18.8,287,0.308795551002,0.637201814723
26041,MI,35857,-39,5.3,49292,17.4,-9.6,17.9,21.5,287,0.348242811502,0.601721990578
26043,MI,25383,-45,3.8,52348,15.1,-11.8,17,26.5,287,0.298554033486,0.65296803653
26045,MI,109826,349,3.5,66716,12.2,-3.9,20.6,26.8,287,0.440577523974,0.495779908774
26047,MI,33308,181,5.9,58891,11.4,-7.7,18.1,33.7,287,0.371364653244,0.565462874188
26049,MI,406892,-781,4.9,48370,28.9,-4.1,21.2,20.9,287,0.523843271216,0.429163586305
26051,MI,25337,100,5.6,44635,26.8,-6,19.5,13.8,287,0.304201411161,0.65137908916
26053,MI,15096,-242,5.1,39934,26.8,-13.2,16.3,19.8,287,0.399972651443,0.549569260222
26055,MI,92573,777,3.7,64591,11.5,-6.1,18.7,35.1,287,0.407384376215,0.532685581034
26057,MI,40599,-412,4.7,48988,20.8,-4.3,20.7,14,287,0.344544459312,0.6007784941
26059,MI,45749,-94,4,50388,20,-3.2,20.7,17,287,0.241398390342,0.708953722334
26061,MI,36219,-178,5.1,42282,15.5,-11.6,17,33.2,287,0.385201305767,0.542469436088
26063,MI,31166,-105,4.6,45817,18.4,-5,19.9,15.5,287,0.288932357395,0.670683997981
26065,MI,292735,408,3.6,52837,19.1,-3.8,20.7,38.5,287,0.60883441466,0.33229446051
26067,MI,64210,-19,3.4,61667,12.4,-4.4,20.5,16.1,287,0.311257775755,0.62107419208
26069,MI,25081,-41,6.4,41256,27.5,-6.4,19.2,16.3,287,0.32541763428,0.625065547981
26071,MI,11117,-2,5.6,40959,24.7,-13.1,16.1,18.8,287,0.339086294416,0.621827411168
26073,MI,70562,-563,3.9,47056,16.8,-5,19.9,29.2,287,0.449968434343,0.486821338384
26075,MI,158823,133,3.9,52047,19.9,-3.2,20.7,21.4,287,0.370793623413,0.572009717251
26077,MI,264870,1869,3.4,55881,16.5,-3.4,20.7,38.1,287,0.533016845816,0.405117253862
26079,MI,17824,229,5.9,46068,21.8,-7,18.1,11.9,287,0.255493273543,0.69652466367700006
26081,MI,653786,4555,3,61675,14.6,-4.4,20.4,35.2,287,0.452434126751,0.483099879192
26083,MI,2113,11,6.9,51641,18.6,-11,17.2,30.4,287,0.368789363191,0.569629111267
26085,MI,11881,-103,6.9,36044,36.4,-6.1,18.7,11.3,287,0.363926426426,0.592905405405
26087,MI,88028,-155,5.2,65209,13.9,-4.3,21,17.8,287,0.282187652351,0.665625138501
26089,MI,21764,88,4.2,67349,10.6,-5.6,19,42.8,287,0.45903638951,0.490546859118
26091,MI,98266,-216,4.1,55762,14,-2.3,21.4,20.9,287,0.36496350365,0.575836147729
26093,MI,191224,1338,3.3,84048,5.5,-3.8,20.9,34.8,287,0.325620163483,0.621963116967
26095,MI,6283,-75,6.2,43196,26.8,-10.3,17,16.3,287,0.264363354037,0.681677018634
26097,MI,10787,31,9.7,46645,20.8,-9.5,17.6,21.8,287,0.342477003942,0.61432325887
26099,MI,874759,2783,4,62191,16,-3.1,22.1,24.5,287,0.42084375067200003,0.536302483684
26101,MI,24528,107,5.7,47401,21.9,-5.9,18.8,20,287,0.395221463724,0.548896650262
26103,MI,66516,-49,4.9,54093,14.8,-11.7,16.7,31.5,287,0.487643250144,0.445207769705
26105,MI,29100,77,4.9,51083,18.6,-5.5,18.9,23.2,287,0.360281075181,0.580229226361
26107,MI,43545,187,5,45804,20.7,-6,19,21.9,287,0.339786576477,0.600909674033
26109,MI,22983,-24,4,46486,17.3,-10.3,17.7,16.7,287,0.328750580585,0.622758941013
26111,MI,83209,-36,4,58057,13.5,-4.7,20.4,34,287,0.369404657967,0.563415842752
26113,MI,15113,82,5,48413,21.1,-6.9,18.1,13.2,287,0.214354198055,0.737707163402
26115,MI,150439,847,4.2,62522,13.5,-1.7,22.3,19.1,287,0.362464744066,0.583730314031
26117,MI,63968,424,4.2,50396,19.9,-5.1,19.9,13,287,0.296505497816,0.636654616659
26119,MI,9265,36,8.6,40650,32.2,-7.7,17.8,12.8,287,0.25678913738,0.698482428115
26121,MI,173588,-68,4.5,49960,21.9,-4.2,20.3,19.1,287,0.475140700781,0.466348522966
26123,MI,48892,567,4.3,48860,23,-5.5,19.3,15.9,287,0.274806458748,0.671267418713
26125,MI,1259201,3019,3.3,80319,9.6,-3.7,21.3,46.4,287,0.517110312022,0.435921327393
26127,MI,26625,167,6.1,50374,23.3,-5,19.3,18.8,287,0.333781399647,0.607241871797
26129,MI,20952,8,7,41201,26.6,-7,18.7,12.1,287,0.291738879261,0.657327171192
26131,MI,5795,-80,7.8,40798,25,-12.6,16.8,17.5,287,0.343567251462,0.604970760234
26133,MI,23341,87,4.4,45607,25.2,-6.8,18.2,13.8,287,0.255260922903,0.692271397565
26135,MI,8276,13,6.4,38927,28.2,-7.6,18.1,10.7,287,0.257016248154,0.699901526342
26137,MI,24665,96,5.2,51292,16.3,-8.1,17.2,24.2,287,0.283821534041,0.659749381435
26139,MI,290494,3572,2.8,70420,5.7,-3.8,20.7,33.5,287,0.318255905918,0.622096901757
26141,MI,12738,-32,8,45502,23.2,-7.7,18.1,17.3,287,0.33264033264,0.62176022176
26143,MI,23884,109,7.8,38613,33.3,-6.9,18.3,14.9,287,0.328858545566,0.624501380792
26145,MI,190800,-1196,4.8,48805,23.9,-4.4,20.9,21.1,287,0.471294507314,0.48269602327
26147,MI,159337,124,4.7,56557,19.6,-3.3,21.7,18.3,287,0.314806267149,0.629112495833
