date,region,vaccine,type,number
2021-02-03,Emilia-Romagna,Moderna,second dose,0
2021-02-04,Emilia-Romagna,Moderna,first dose,2498
2021-02-04,Emilia-Romagna,Moderna,second dose,0
2021-02-05,Emilia-Romagna,Moderna,first dose,2716
2021-02-05,Emilia-Romagna,Moderna,second dose,0
2021-02-06,Emilia-Romagna,Moderna,first dose,2767
2021-02-06,Emilia-Romagna,Moderna,second dose,0
2021-02-07,Emilia-Romagna,Moderna,first dose,2777
2021-02-07,Emilia-Romagna,Moderna,second dose,0
2021-02-08,Emilia-Romagna,Moderna,first dose,3150
2021-02-08,Emilia-Romagna,Moderna,second dose,0
2021-02-09,Emilia-Romagna,Moderna,first dose,3471
2021-02-09,Emilia-Romagna,Moderna,second dose,1
2021-02-10,Emilia-Romagna,Moderna,first dose,3831
2021-02-10,Emilia-Romagna,Moderna,second dose,1
2021-02-11,Emilia-Romagna,Moderna,first dose,4305
2021-02-11,Emilia-Romagna,Moderna,second dose,3
2021-02-12,Emilia-Romagna,Moderna,first dose,4756
2021-02-12,Emilia-Romagna,Moderna,second dose,483
2021-02-13,Emilia-Romagna,Moderna,first dose,4989
2021-02-13,Emilia-Romagna,Moderna,second dose,694
2021-02-14,Emilia-Romagna,Moderna,first dose,5010
2021-02-14,Emilia-Romagna,Moderna,second dose,694
2021-02-15,Emilia-Romagna,Moderna,first dose,5354
2021-02-15,Emilia-Romagna,Moderna,second dose,694
2021-02-16,Emilia-Romagna,Moderna,first dose,5643
2021-02-16,Emilia-Romagna,Moderna,second dose,974
2021-02-17,Emilia-Romagna,Moderna,first dose,5967
2021-02-17,Emilia-Romagna,Moderna,second dose,1232
2021-02-18,Emilia-Romagna,Moderna,first dose,6416
2021-02-18,Emilia-Romagna,Moderna,second dose,1490
2021-02-19,Emilia-Romagna,Moderna,first dose,6806
2021-02-19,Emilia-Romagna,Moderna,second dose,1734
2021-02-20,Emilia-Romagna,Moderna,first dose,7137
2021-02-20,Emilia-Romagna,Moderna,second dose,1834
2021-02-21,Emilia-Romagna,Moderna,first dose,7235
2021-02-21,Emilia-Romagna,Moderna,second dose,2021
2021-02-22,Emilia-Romagna,Moderna,first dose,7637
2021-02-22,Emilia-Romagna,Moderna,second dose,2050
2021-02-23,Emilia-Romagna,Moderna,first dose,8202
2021-02-23,Emilia-Romagna,Moderna,second dose,2050
2021-02-24,Emilia-Romagna,Moderna,first dose,8790
2021-02-24,Emilia-Romagna,Moderna,second dose,2069
2021-02-25,Emilia-Romagna,Moderna,first dose,9345
2021-02-25,Emilia-Romagna,Moderna,second dose,2069
2021-02-26,Emilia-Romagna,Moderna,first dose,9739
2021-02-26,Emilia-Romagna,Moderna,second dose,2078
2021-02-27,Emilia-Romagna,Moderna,first dose,10937
2021-02-27,Emilia-Romagna,Moderna,second dose,2078
2021-02-28,Emilia-Romagna,Moderna,first dose,11294
2021-02-28,Emilia-Romagna,Moderna,second dose,2078
2021-03-01,Emilia-Romagna,Moderna,first dose,11696
2021-03-01,Emilia-Romagna,Moderna,second dose,2104
2021-03-02,Emilia-Romagna,Moderna,first dose,12188
2021-03-02,Emilia-Romagna,Moderna,second dose,2239
2021-03-03,Emilia-Romagna,Moderna,first dose,12799
2021-03-03,Emilia-Romagna,Moderna,second dose,2320
2021-03-04,Emilia-Romagna,Moderna,first dose,13438
2021-03-04,Emilia-Romagna,Moderna,second dose,2422
2021-03-05,Emilia-Romagna,Moderna,first dose,13900
2021-03-05,Emilia-Romagna,Moderna,second dose,2590
2021-03-06,Emilia-Romagna,Moderna,first dose,14313
2021-03-06,Emilia-Romagna,Moderna,second dose,2640
2021-03-07,Emilia-Romagna,Moderna,first dose,14608
2021-03-07,Emilia-Romagna,Moderna,second dose,2650
2021-03-08,Emilia-Romagna,Moderna,first dose,15132
2021-03-08,Emilia-Romagna,Moderna,second dose,2964
2021-03-09,Emilia-Romagna,Moderna,first dose,15856
2021-03-09,Emilia-Romagna,Moderna,second dose,3274
2021-03-10,Emilia-Romagna,Moderna,first dose,16659
2021-03-10,Emilia-Romagna,Moderna,second dose,3582
2021-03-11,Emilia-Romagna,Moderna,first dose,17783
2021-03-11,Emilia-Romagna,Moderna,second dose,4028
2021-03-12,Emilia-Romagna,Moderna,first dose,18962
2021-03-12,Emilia-Romagna,Moderna,second dose,4434
2021-03-13,Emilia-Romagna,Moderna,first dose,20043
2021-03-13,Emilia-Romagna,Moderna,second dose,4651
2021-03-14,Emilia-Romagna,Moderna,first dose,20896
2021-03-14,Emilia-Romagna,Moderna,second dose,4672
2021-03-15,Emilia-Romagna,Moderna,first dose,21920
2021-03-15,Emilia-Romagna,Moderna,second dose,4982
2021-03-16,Emilia-Romagna,Moderna,first dose,22994
2021-03-16,Emilia-Romagna,Moderna,second dose,5219
2021-03-17,Emilia-Romagna,Moderna,first dose,23902
2021-03-17,Emilia-Romagna,Moderna,second dose,5514
2021-03-18,Emilia-Romagna,Moderna,first dose,25255
2021-03-18,Emilia-Romagna,Moderna,second dose,5780
2020-12-27,Toscana,Moderna,first dose,0
2020-12-27,Toscana,Moderna,second dose,0
2020-12-28,Toscana,Moderna,first dose,0
2020-12-28,Toscana,Moderna,second dose,0
2020-12-29,Toscana,Moderna,first dose,0
2020-12-29,Toscana,Moderna,second dose,0
2020-12-30,Toscana,Moderna,first dose,0
2020-12-30,Toscana,Moderna,second dose,0
2020-12-31,Toscana,Moderna,first dose,0
2020-12-31,Toscana,Moderna,second dose,0
2021-01-01,Toscana,Moderna,first dose,0
2021-01-01,Toscana,Moderna,second dose,0
2021-01-02,Toscana,Moderna,first dose,0
2021-01-02,Toscana,Moderna,second dose,0
2021-01-03,Toscana,Moderna,first dose,0
2021-01-03,Toscana,Moderna,second dose,0
2021-01-04,Toscana,Moderna,first dose,0
2021-01-04,Toscana,Moderna,second dose,0
2021-01-05,Toscana,Moderna,first dose,0
2021-01-05,Toscana,Moderna,second dose,0
2021-01-06,Toscana,Moderna,first dose,0
2021-01-06,Toscana,Moderna,second dose,0
2021-01-07,Toscana,Moderna,first dose,0
2021-01-07,Toscana,Moderna,second dose,0
2021-01-08,Toscana,Moderna,first dose,0
2021-01-08,Toscana,Moderna,second dose,0
2021-01-09,Toscana,Moderna,first dose,0
2021-01-09,Toscana,Moderna,second dose,0
2021-01-10,Toscana,Moderna,first dose,0
2021-01-10,Toscana,Moderna,second dose,0
2021-01-11,Toscana,Moderna,first dose,0
2021-01-11,Toscana,Moderna,second dose,0
2021-01-12,Toscana,Moderna,first dose,0
2021-01-12,Toscana,Moderna,second dose,0
2021-01-13,Toscana,Moderna,first dose,0
2021-01-13,Toscana,Moderna,second dose,0
2021-01-14,Toscana,Moderna,first dose,0
2021-01-14,Toscana,Moderna,second dose,0
2021-01-15,Toscana,Moderna,first dose,12
2021-01-15,Toscana,Moderna,second dose,0
2021-01-16,Toscana,Moderna,first dose,12
2021-01-16,Toscana,Moderna,second dose,0
2021-01-17,Toscana,Moderna,first dose,13
2021-01-17,Toscana,Moderna,second dose,0
2021-01-18,Toscana,Moderna,first dose,575
2021-01-18,Toscana,Moderna,second dose,0
2021-01-19,Toscana,Moderna,first dose,1054
2021-01-19,Toscana,Moderna,second dose,0
2021-01-20,Toscana,Moderna,first dose,1613
2021-01-20,Toscana,Moderna,second dose,0
2021-01-21,Toscana,Moderna,first dose,2243
2021-01-21,Toscana,Moderna,second dose,0
2021-01-22,Toscana,Moderna,first dose,2553
2021-01-22,Toscana,Moderna,second dose,0
2021-01-23,Toscana,Moderna,first dose,2913
2021-01-23,Toscana,Moderna,second dose,0
2021-01-24,Toscana,Moderna,first dose,2963
2021-01-24,Toscana,Moderna,second dose,0
2021-01-25,Toscana,Moderna,first dose,2963
2021-01-25,Toscana,Moderna,second dose,0
2021-01-26,Toscana,Moderna,first dose,2963
2021-01-26,Toscana,Moderna,second dose,0
2021-01-27,Toscana,Moderna,first dose,2963
2021-01-27,Toscana,Moderna,second dose,0
2021-01-28,Toscana,Moderna,first dose,3071
2021-01-28,Toscana,Moderna,second dose,0
2021-01-29,Toscana,Moderna,first dose,3167
2021-01-29,Toscana,Moderna,second dose,0
2021-01-30,Toscana,Moderna,first dose,3167
2021-01-30,Toscana,Moderna,second dose,0
2021-01-31,Toscana,Moderna,first dose,3167
2021-01-31,Toscana,Moderna,second dose,0
2021-02-01,Toscana,Moderna,first dose,3455
2021-02-01,Toscana,Moderna,second dose,0
2021-02-02,Toscana,Moderna,first dose,3455
2021-02-02,Toscana,Moderna,second dose,0
2021-02-03,Toscana,Moderna,first dose,3455
2021-02-03,Toscana,Moderna,second dose,0
2021-02-04,Toscana,Moderna,first dose,3455
2021-02-04,Toscana,Moderna,second dose,0
2021-02-05,Toscana,Moderna,first dose,4255
2021-02-05,Toscana,Moderna,second dose,0
2021-02-06,Toscana,Moderna,first dose,4626
2021-02-06,Toscana,Moderna,second dose,0
2021-02-07,Toscana,Moderna,first dose,4876
2021-02-07,Toscana,Moderna,second dose,0
2021-02-08,Toscana,Moderna,first dose,5135
2021-02-08,Toscana,Moderna,second dose,0
2021-02-09,Toscana,Moderna,first dose,5523
2021-02-09,Toscana,Moderna,second dose,0
2021-02-10,Toscana,Moderna,first dose,5603
2021-02-10,Toscana,Moderna,second dose,0
2021-02-11,Toscana,Moderna,first dose,5603
2021-02-11,Toscana,Moderna,second dose,0
2021-02-12,Toscana,Moderna,first dose,5603
2021-02-12,Toscana,Moderna,second dose,0
2021-02-13,Toscana,Moderna,first dose,5814
2021-02-13,Toscana,Moderna,second dose,0
2021-02-14,Toscana,Moderna,first dose,5814
2021-02-14,Toscana,Moderna,second dose,0
2021-02-15,Toscana,Moderna,first dose,5992
2021-02-15,Toscana,Moderna,second dose,558
2021-02-16,Toscana,Moderna,first dose,6221
2021-02-16,Toscana,Moderna,second dose,1035
2021-02-17,Toscana,Moderna,first dose,6526
2021-02-17,Toscana,Moderna,second dose,1588
2021-02-18,Toscana,Moderna,first dose,6979
2021-02-18,Toscana,Moderna,second dose,2212
2021-02-19,Toscana,Moderna,first dose,7357
2021-02-19,Toscana,Moderna,second dose,2520
2021-02-20,Toscana,Moderna,first dose,7638
2021-02-20,Toscana,Moderna,second dose,2877
2021-02-21,Toscana,Moderna,first dose,8450
2021-02-21,Toscana,Moderna,second dose,2928
2021-02-22,Toscana,Moderna,first dose,8579
2021-02-22,Toscana,Moderna,second dose,2928
2021-02-23,Toscana,Moderna,first dose,8789
2021-02-23,Toscana,Moderna,second dose,2929
2021-02-24,Toscana,Moderna,first dose,9020
2021-02-24,Toscana,Moderna,second dose,2935
2021-02-25,Toscana,Moderna,first dose,9123
2021-02-25,Toscana,Moderna,second dose,3040
2021-02-26,Toscana,Moderna,first dose,9418
2021-02-26,Toscana,Moderna,second dose,3131
2021-02-27,Toscana,Moderna,first dose,9472
2021-02-27,Toscana,Moderna,second dose,3132
2021-02-28,Toscana,Moderna,first dose,9472
2021-02-28,Toscana,Moderna,second dose,3132
2021-03-01,Toscana,Moderna,first dose,9506
2021-03-01,Toscana,Moderna,second dose,3420
2021-03-02,Toscana,Moderna,first dose,9506
2021-03-02,Toscana,Moderna,second dose,3420
2021-03-03,Toscana,Moderna,first dose,9506
2021-03-03,Toscana,Moderna,second dose,3420
2021-03-04,Toscana,Moderna,first dose,10098
2021-03-04,Toscana,Moderna,second dose,3420
2021-03-05,Toscana,Moderna,first dose,10819
2021-03-05,Toscana,Moderna,second dose,4215
2021-03-06,Toscana,Moderna,first dose,11770
2021-03-06,Toscana,Moderna,second dose,4582
2021-03-07,Toscana,Moderna,first dose,12041
2021-03-07,Toscana,Moderna,second dose,4831
2021-03-08,Toscana,Moderna,first dose,13038
2021-03-08,Toscana,Moderna,second dose,5086
2021-03-09,Toscana,Moderna,first dose,14236
2021-03-09,Toscana,Moderna,second dose,5469
2021-03-10,Toscana,Moderna,first dose,15513
2021-03-10,Toscana,Moderna,second dose,5550
2021-03-11,Toscana,Moderna,first dose,16796
2021-03-11,Toscana,Moderna,second dose,5550
2021-03-12,Toscana,Moderna,first dose,17069
2021-03-12,Toscana,Moderna,second dose,5550
2021-03-13,Toscana,Moderna,first dose,17423
2021-03-13,Toscana,Moderna,second dose,5763
2021-03-14,Toscana,Moderna,first dose,17444
2021-03-14,Toscana,Moderna,second dose,5763
2021-03-15,Toscana,Moderna,first dose,17732
2021-03-15,Toscana,Moderna,second dose,5910
2021-03-16,Toscana,Moderna,first dose,18294
2021-03-16,Toscana,Moderna,second dose,6119
2021-03-17,Toscana,Moderna,first dose,18998
2021-03-17,Toscana,Moderna,second dose,6435
2021-03-18,Toscana,Moderna,first dose,19692
2021-03-18,Toscana,Moderna,second dose,6871
2020-12-27,Umbria,Moderna,first dose,0
2020-12-27,Umbria,Moderna,second dose,0
2020-12-28,Umbria,Moderna,first dose,0
2020-12-28,Umbria,Moderna,second dose,0
2020-12-29,Umbria,Moderna,first dose,0
2020-12-29,Umbria,Moderna,second dose,0
2020-12-30,Umbria,Moderna,first dose,0
2020-12-30,Umbria,Moderna,second dose,0
2020-12-31,Umbria,Moderna,first dose,0
2020-12-31,Umbria,Moderna,second dose,0
2021-01-01,Umbria,Moderna,first dose,0
2021-01-01,Umbria,Moderna,second dose,0
2021-01-02,Umbria,Moderna,first dose,0
2021-01-02,Umbria,Moderna,second dose,0
2021-01-03,Umbria,Moderna,first dose,0
2021-01-03,Umbria,Moderna,second dose,0
2021-01-04,Umbria,Moderna,first dose,0
2021-01-04,Umbria,Moderna,second dose,0
2021-01-05,Umbria,Moderna,first dose,0
2021-01-05,Umbria,Moderna,second dose,0
2021-01-06,Umbria,Moderna,first dose,0
2021-01-06,Umbria,Moderna,second dose,0
2021-01-07,Umbria,Moderna,first dose,0
2021-01-07,Umbria,Moderna,second dose,0
2021-01-08,Umbria,Moderna,first dose,0
2021-01-08,Umbria,Moderna,second dose,0
2021-01-09,Umbria,Moderna,first dose,0
2021-01-09,Umbria,Moderna,second dose,0
2021-01-10,Umbria,Moderna,first dose,0
2021-01-10,Umbria,Moderna,second dose,0
2021-01-11,Umbria,Moderna,first dose,0
2021-01-11,Umbria,Moderna,second dose,0
2021-01-12,Umbria,Moderna,first dose,0
2021-01-12,Umbria,Moderna,second dose,0
2021-01-13,Umbria,Moderna,first dose,0
2021-01-13,Umbria,Moderna,second dose,0
2021-01-14,Umbria,Moderna,first dose,0
2021-01-14,Umbria,Moderna,second dose,0
2021-01-15,Umbria,Moderna,first dose,0
2021-01-15,Umbria,Moderna,second dose,0
2021-01-16,Umbria,Moderna,first dose,0
2021-01-16,Umbria,Moderna,second dose,0
2021-01-17,Umbria,Moderna,first dose,0
2021-01-17,Umbria,Moderna,second dose,0
2021-01-18,Umbria,Moderna,first dose,0
2021-01-18,Umbria,Moderna,second dose,0
2021-01-19,Umbria,Moderna,first dose,0
2021-01-19,Umbria,Moderna,second dose,0
2021-01-20,Umbria,Moderna,first dose,591
2021-01-20,Umbria,Moderna,second dose,0
2021-01-21,Umbria,Moderna,first dose,931
2021-01-21,Umbria,Moderna,second dose,0
2021-01-22,Umbria,Moderna,first dose,963
2021-01-22,Umbria,Moderna,second dose,0
2021-01-23,Umbria,Moderna,first dose,963
2021-01-23,Umbria,Moderna,second dose,0
2021-01-24,Umbria,Moderna,first dose,963
2021-01-24,Umbria,Moderna,second dose,0
2021-01-25,Umbria,Moderna,first dose,963
2021-01-25,Umbria,Moderna,second dose,0
2021-01-26,Umbria,Moderna,first dose,963
2021-01-26,Umbria,Moderna,second dose,0
2021-01-27,Umbria,Moderna,first dose,963
2021-01-27,Umbria,Moderna,second dose,0
2021-01-28,Umbria,Moderna,first dose,963
2021-01-28,Umbria,Moderna,second dose,0
2021-01-29,Umbria,Moderna,first dose,963
2021-01-29,Umbria,Moderna,second dose,0
2021-01-30,Umbria,Moderna,first dose,963
2021-01-30,Umbria,Moderna,second dose,0
2021-01-31,Umbria,Moderna,first dose,963
2021-01-31,Umbria,Moderna,second dose,0
2021-02-01,Umbria,Moderna,first dose,963
2021-02-01,Umbria,Moderna,second dose,0
2021-02-02,Umbria,Moderna,first dose,963
2021-02-02,Umbria,Moderna,second dose,0
2021-02-03,Umbria,Moderna,first dose,1003
2021-02-03,Umbria,Moderna,second dose,0
2021-02-04,Umbria,Moderna,first dose,1003
2021-02-04,Umbria,Moderna,second dose,0
2021-02-05,Umbria,Moderna,first dose,1003
2021-02-05,Umbria,Moderna,second dose,0
2021-02-06,Umbria,Moderna,first dose,1003
2021-02-06,Umbria,Moderna,second dose,0
2021-02-07,Umbria,Moderna,first dose,1003
2021-02-07,Umbria,Moderna,second dose,0
2021-02-08,Umbria,Moderna,first dose,1003
2021-02-08,Umbria,Moderna,second dose,0
2021-02-09,Umbria,Moderna,first dose,1003
2021-02-09,Umbria,Moderna,second dose,0
2021-02-10,Umbria,Moderna,first dose,1003
2021-02-10,Umbria,Moderna,second dose,0
2021-02-11,Umbria,Moderna,first dose,1003
2021-02-11,Umbria,Moderna,second dose,0
2021-02-12,Umbria,Moderna,first dose,1003
2021-02-12,Umbria,Moderna,second dose,0
2021-02-13,Umbria,Moderna,first dose,1003
2021-02-13,Umbria,Moderna,second dose,0
2021-02-14,Umbria,Moderna,first dose,1003
2021-02-14,Umbria,Moderna,second dose,0
2021-02-15,Umbria,Moderna,first dose,1003
2021-02-15,Umbria,Moderna,second dose,0
2021-02-16,Umbria,Moderna,first dose,1003
2021-02-16,Umbria,Moderna,second dose,0
2021-02-17,Umbria,Moderna,first dose,1003
2021-02-17,Umbria,Moderna,second dose,340
2021-02-18,Umbria,Moderna,first dose,1019
2021-02-18,Umbria,Moderna,second dose,775
2021-02-19,Umbria,Moderna,first dose,1046
2021-02-19,Umbria,Moderna,second dose,921
2021-02-20,Umbria,Moderna,first dose,1046
2021-02-20,Umbria,Moderna,second dose,921
2021-02-21,Umbria,Moderna,first dose,1046
2021-02-21,Umbria,Moderna,second dose,921
2021-02-22,Umbria,Moderna,first dose,1046
2021-02-22,Umbria,Moderna,second dose,921
2021-02-23,Umbria,Moderna,first dose,1046
2021-02-23,Umbria,Moderna,second dose,921
2021-02-24,Umbria,Moderna,first dose,1046
2021-02-24,Umbria,Moderna,second dose,921
2021-02-25,Umbria,Moderna,first dose,1065
2021-02-25,Umbria,Moderna,second dose,923
2021-02-26,Umbria,Moderna,first dose,1065
2021-02-26,Umbria,Moderna,second dose,923
2021-02-27,Umbria,Moderna,first dose,1075
2021-02-27,Umbria,Moderna,second dose,923
2021-02-28,Umbria,Moderna,first dose,1075
2021-02-28,Umbria,Moderna,second dose,923
2021-03-01,Umbria,Moderna,first dose,1075
2021-03-01,Umbria,Moderna,second dose,923
2021-03-02,Umbria,Moderna,first dose,1126
2021-03-02,Umbria,Moderna,second dose,923
2021-03-03,Umbria,Moderna,first dose,1434
2021-03-03,Umbria,Moderna,second dose,955
2021-03-04,Umbria,Moderna,first dose,2052
2021-03-04,Umbria,Moderna,second dose,967
2021-03-05,Umbria,Moderna,first dose,2757
2021-03-05,Umbria,Moderna,second dose,969
2021-03-06,Umbria,Moderna,first dose,3852
2021-03-06,Umbria,Moderna,second dose,985
2021-03-07,Umbria,Moderna,first dose,3889
2021-03-07,Umbria,Moderna,second dose,992
2021-03-08,Umbria,Moderna,first dose,4054
2021-03-08,Umbria,Moderna,second dose,1003
2021-03-09,Umbria,Moderna,first dose,4379
2021-03-09,Umbria,Moderna,second dose,1007
2021-03-10,Umbria,Moderna,first dose,4521
2021-03-10,Umbria,Moderna,second dose,1007
2021-03-11,Umbria,Moderna,first dose,4554
2021-03-11,Umbria,Moderna,second dose,1007
2021-03-12,Umbria,Moderna,first dose,4577
2021-03-12,Umbria,Moderna,second dose,1007
2021-03-13,Umbria,Moderna,first dose,4599
2021-03-13,Umbria,Moderna,second dose,1007
2021-03-14,Umbria,Moderna,first dose,4599
2021-03-14,Umbria,Moderna,second dose,1007
2021-03-15,Umbria,Moderna,first dose,4610
2021-03-15,Umbria,Moderna,second dose,1007
2021-03-16,Umbria,Moderna,first dose,4620
2021-03-16,Umbria,Moderna,second dose,1007
2021-03-17,Umbria,Moderna,first dose,4623
2021-03-17,Umbria,Moderna,second dose,1007
2021-03-18,Umbria,Moderna,first dose,4634
2021-03-18,Umbria,Moderna,second dose,1007
2020-12-27,Marche,Moderna,first dose,0
2020-12-27,Marche,Moderna,second dose,0
2020-12-28,Marche,Moderna,first dose,0
2020-12-28,Marche,Moderna,second dose,0
2020-12-29,Marche,Moderna,first dose,0
2020-12-29,Marche,Moderna,second dose,0
2020-12-30,Marche,Moderna,first dose,0
2020-12-30,Marche,Moderna,second dose,0
2020-12-31,Marche,Moderna,first dose,0
2020-12-31,Marche,Moderna,second dose,0
2021-01-01,Marche,Moderna,first dose,0
2021-01-01,Marche,Moderna,second dose,0
2021-01-02,Marche,Moderna,first dose,0
2021-01-02,Marche,Moderna,second dose,0
2021-01-03,Marche,Moderna,first dose,0
2021-01-03,Marche,Moderna,second dose,0
2021-01-04,Marche,Moderna,first dose,0
2021-01-04,Marche,Moderna,second dose,0
2021-01-05,Marche,Moderna,first dose,0
2021-01-05,Marche,Moderna,second dose,0
2021-01-06,Marche,Moderna,first dose,0
2021-01-06,Marche,Moderna,second dose,0
2021-01-07,Marche,Moderna,first dose,0
2021-01-07,Marche,Moderna,second dose,0
2021-01-08,Marche,Moderna,first dose,0
2021-01-08,Marche,Moderna,second dose,0
2021-01-09,Marche,Moderna,first dose,0
2021-01-09,Marche,Moderna,second dose,0
2021-01-10,Marche,Moderna,first dose,0
2021-01-10,Marche,Moderna,second dose,0
2021-01-11,Marche,Moderna,first dose,0
2021-01-11,Marche,Moderna,second dose,0
2021-01-12,Marche,Moderna,first dose,0
2021-01-12,Marche,Moderna,second dose,0
2021-01-13,Marche,Moderna,first dose,0
2021-01-13,Marche,Moderna,second dose,0
2021-01-14,Marche,Moderna,first dose,1
2021-01-14,Marche,Moderna,second dose,0
2021-01-15,Marche,Moderna,first dose,81
2021-01-15,Marche,Moderna,second dose,0
2021-01-16,Marche,Moderna,first dose,119
2021-01-16,Marche,Moderna,second dose,0
2021-01-17,Marche,Moderna,first dose,120
2021-01-17,Marche,Moderna,second dose,0
2021-01-18,Marche,Moderna,first dose,120
2021-01-18,Marche,Moderna,second dose,0
2021-01-19,Marche,Moderna,first dose,142
2021-01-19,Marche,Moderna,second dose,0
2021-01-20,Marche,Moderna,first dose,252
2021-01-20,Marche,Moderna,second dose,0
2021-01-21,Marche,Moderna,first dose,546
2021-01-21,Marche,Moderna,second dose,1
2021-01-22,Marche,Moderna,first dose,646
2021-01-22,Marche,Moderna,second dose,2
2021-01-23,Marche,Moderna,first dose,756
2021-01-23,Marche,Moderna,second dose,2
2021-01-24,Marche,Moderna,first dose,756
2021-01-24,Marche,Moderna,second dose,4
2021-01-25,Marche,Moderna,first dose,829
2021-01-25,Marche,Moderna,second dose,5
2021-01-26,Marche,Moderna,first dose,891
2021-01-26,Marche,Moderna,second dose,7
2021-01-27,Marche,Moderna,first dose,968
2021-01-27,Marche,Moderna,second dose,8
2021-01-28,Marche,Moderna,first dose,1107
2021-01-28,Marche,Moderna,second dose,9
2021-01-29,Marche,Moderna,first dose,1243
2021-01-29,Marche,Moderna,second dose,9
